"Date of Download: 2023-06-08_18:44:58"
"Search Parameters: Data Level:all  Trait List:  Trial List:11382,11426,11456,11457,10546,10547  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","non marketable root number counting|CO_334:0000168","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","140368","SM1127-8","","plot","6418652","201894CQPRC_cpal_rep2_SM1127-8_16","2","2","16","2","13","test","","","37.3494223826715","176.8","54.92","","27.46","","","1","31","19.18","9.4","33.8","20","1","370.8","","5","3","1","","3","78","3.14","0.37","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","211877","SM3106-14","","plot","6418626","201894CQPRC_cpal_rep2_SM3106-14_24","2","2","24","2","5","test","","","41.3877272727272","116.8","50.2","","25.1","","","1","41","19.36","6.2","31.2","20","2","362.2","","5","1","2","","2","72","3.06","0.42","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","310088","SM3553-27","","plot","6418659","201894CQPRC_cpal_rep2_SM3553-27_21","2","2","21","2","8","test","","","42.5866666666666","224.75","59.6","","29.8","","","1","36","25.98","3","28.25","20","1","352.25","","4","3","1","","3","48","3.08","0.44","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","310664","SM3562-32","","plot","6418633","201894CQPRC_cpal_rep2_SM3562-32_25","2","2","25","2","4","test","","","42.2253424657534","151.8","55.48","","27.74","","","1","40","22.4","5.2","30.4","20","3","306.4","","5","3","1","","2","66","3.4","0.48","","20","1","1","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6418642","201894CQPRC_cpal_rep2_SMB2446-2_27","2","2","27","2","2","check","","","41.7358064516129","168","76.68","","38.34","","","1","28","14.32","6.8","44.4","20","2","336.4","","5","3","1","","2","62","2.88","0.4","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","139257","CG1141-1","","plot","6418646","201894CQPRC_cpal_rep3_CG1141-1_32","3","3","32","3","4","check","","","42.0005185185185","113","50.56","","25.28","","","1","41","19.34","5.6","28.8","20","3","324.4","","5","3","2","","2","69","3.14","0.44","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","152748","CM9456-12","","plot","6418629","201894CQPRC_cpal_rep3_CM9456-12_40","3","3","40","3","12","test","","","39.6146478873239","139","49.36","","24.68","","","1","36","20.02","4.8","21.4","20","2","264.6","","5","3","1","","2","60","3.26","0.42","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2257835","CMB8527","","plot","6418632","201894CQPRC_cpal_rep3_CMB8527_37","3","3","37","3","9","test","","","41.4398550724638","145.8","28.04","","14.02","","","1","13","5.72","5.8","29.8","20","2","316.8","","5","3","1","","2","42","3.2","0.44","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","274508","COL2214","","plot","6418625","201894CQPRC_cpal_rep3_COL2214_30","3","3","30","3","2","check","","","37.1561764705882","103.4","47","","23.5","","","2","38","20.56","3.6","23","20","3","286.8","","5","3","1","","2","56","3.08","0.36","","19","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","283566","GM1692-56","","plot","6418635","201894CQPRC_cpal_rep3_GM1692-56_36","3","3","36","3","8","test","","","42.7711188811189","161.2","32.76","","16.38","","","2","26","12.28","5","42.2","20","2","401.8","","5","3","2","","2","51","3.34","0.48","","20","1","3","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","166651","GM214-62","","plot","6418648","201894CQPRC_cpal_rep3_GM214-62_42","3","3","42","3","14","test","","","39.6559259259259","142.6","56.8","","28.4","","","1","37","26.36","2.8","40.4","20","1","353.4","","5","3","1","","2","51","3.1","0.4","","20","1","1","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","309095","GM3790-2","","plot","6418661","201894CQPRC_cpal_rep3_GM3790-2_29","3","3","29","3","1","test","","","41.843661971831","168.6","74.32","","37.16","","","1","44","28.84","7.2","28","20","1","308.2","","5","3","1","","3","80","3.3","0.46","","20","1","1","","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2486737","P13","","plot","6418643","201894CQPRC_cpal_rep3_P13_34","3","3","34","3","6","check","","","37.2753242320819","94.6","41.2","","20.6","","","2","28","14.12","7.8","17.8","20","4","299","","5","3","1","","2","67","3.32","0.39","","19","1","4","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","54056","PER183","","plot","6418650","201894CQPRC_cpal_rep3_PER183_39","3","3","39","3","11","check","","","31.5963888888889","104.6","53.16","","26.58","","","1","27","25.16","1.8","33","20","3","355.2","","5","3","1","","3","36","3.16","0.28","","20","1","3","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","140368","SM1127-8","","plot","6418655","201894CQPRC_cpal_rep3_SM1127-8_31","3","3","31","3","3","test","","","39.830895522388","137","56","","28","","","1","28","19.9","7","33.2","20","1","344.8","","5","3","1","","3","63","3.08","0.4","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","211877","SM3106-14","","plot","6418653","201894CQPRC_cpal_rep3_SM3106-14_41","3","3","41","3","13","test","","","38.8185714285714","114.2","61.72","","30.86","","","1","45","26.72","4.2","36.8","20","2","354.8","","5","1","2","","3","66","3.52","0.44","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","310088","SM3553-27","","plot","6418641","201894CQPRC_cpal_rep3_SM3553-27_35","3","3","35","3","7","test","","","45.5562251655629","218.6","63.88","","31.94","","","1","40","30.14","2","32.6","20","1","388","","5","3","1","","3","50","3.58","0.56","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","310664","SM3562-32","","plot","6418630","201894CQPRC_cpal_rep3_SM3562-32_33","3","3","33","3","5","test","","","42.0483673469388","105.6","53.6","","26.8","","","1","36","25.16","2.6","32.4","20","3","331.8","","5","3","1","","2","49","3.42","0.48","","20","1","1","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11456","201894CQPRC_cpal","201894CQPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6418645","201894CQPRC_cpal_rep3_SMB2446-2_38","3","3","38","3","10","check","","","43.9343795620438","155.2","37","","18.5","","","1","21","11.46","6.2","37.6","20","2","347","","5","3","1","","3","52","3.22","0.48","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2257835","CMB8527","","plot","6418674","201895BCPRC_cpal_rep1_CMB8527_11","1","1","11","1","11","check","","","43.0337288135593","127.2","56.56","","28.28","","","1","35","22.74","4.2","16.4","20","2","248.6","","5","3","1","","2","56","4.14","0.6","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2261490","GM1556-4","","plot","6418667","201895BCPRC_cpal_rep1_GM1556-4_1","1","1","1","1","1","test","","","31.4498518518518","135.25","19.52","","9.76","","","2","5","2.22","15.25","44.5","20","1","379.25","","4","3","2","","1","66","2.96","0.26","","20","1","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323475","GM3518-42","","plot","6418690","201895BCPRC_cpal_rep1_GM3518-42_2","1","1","2","1","2","test","","","31.8130985915493","110","24.64","","12.32","","","2","15","7.28","7","35","20","1","367.8","","5","3","1","","2","50","3.12","0.28","","20","1","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323492","GM3518-66","","plot","6418689","201895BCPRC_cpal_rep1_GM3518-66_3","1","1","3","1","3","test","","","53.9489230769231","109.6","27.08","","13.54","","","3","17","5.96","10.8","29.2","20","2","337.4","","5","3","1","","3","71","3.22","0.62","","20","2","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323494","GM3518-68","","plot","6418686","201895BCPRC_cpal_rep1_GM3518-68_4","1","1","4","1","4","test","","","45.6791034482758","176.2","41.8","","20.9","","","2","32","17.2","4.8","54.6","20","2","435.6","","5","3","1","","2","56","3.44","0.54","","20","2","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323528","GM3594-70","","plot","6418692","201895BCPRC_cpal_rep1_GM3594-70_5","1","1","5","1","5","test","","","36.7041007194244","142.6","31.6","","15.8","","","2","24","11.9","3.2","35.6","20","2","347.8","","5","3","1","","2","40","3.14","0.36","","20","1","2","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","322010","GM3650-51","","plot","6418669","201895BCPRC_cpal_rep1_GM3650-51_6","1","1","6","1","6","test","","","35.1566197183098","168.2","46.48","","23.24","","","1","38","21.22","2.4","38.4","20","1","370.4","","5","3","2","","2","50","3.18","0.34","","17","2","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2486737","P13","","plot","6418698","201895BCPRC_cpal_rep1_P13_10","1","1","10","1","10","check","","","52.7315384615384","107.2","89.486","","44.743","","","2","46","35.103","7.6","38","20","5","297.8","","5","3","1","","3","84","3.84","0.72","","17","1","4","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323773","SM3536-44","","plot","6418693","201895BCPRC_cpal_rep1_SM3536-44_7","1","1","7","1","7","test","","","49.2643037974683","154.8","45.24","","22.62","","","3","34","17.54","5.8","36.8","20","2","358.8","","5","3","1","","2","63","3.82","0.66","","20","1","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323155","SM3677-74","","plot","6418676","201895BCPRC_cpal_rep1_SM3677-74_8","1","1","8","1","8","test","","","36.5577142857143","166","55.76","","27.88","","","2","28","16.04","11","32.6","20","1","398.8","","5","3","2","","3","83","3.16","0.36","","20","1","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2266035","SM3762-15","","plot","6418680","201895BCPRC_cpal_rep1_SM3762-15_9","1","1","9","1","9","test","","","48.3046853146853","154.5","40.64","","20.32","","","1","32","15.04","7.5","46","20","1","369","","4","3","1","","3","62","3.44","0.58","","20","1","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2257835","CMB8527","","plot","6418691","201895BCPRC_cpal_rep2_CMB8527_16","2","2","16","2","7","check","","","41.258345323741","191.6","41.44","","20.72","","","1","24","14.68","5.2","25.8","20","1","297.2","","5","3","1","","2","50","3.22","0.44","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2261490","GM1556-4","","plot","6418685","201895BCPRC_cpal_rep2_GM1556-4_15","2","2","15","2","8","test","","","33.9101315789473","185","30.2","","15.1","","","1","11","5.64","11.4","55.6","20","1","397.6","","5","3","2","","2","68","3.38","0.34","","20","1","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323475","GM3518-42","","plot","6418681","201895BCPRC_cpal_rep2_GM3518-42_12","2","2","12","2","11","test","","","35.9925","115","45.16","","22.58","","","2","20","14","11.2","33","20","2","328","","5","3","1","","2","76","3.24","0.36","","20","1","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323492","GM3518-66","","plot","6418682","201895BCPRC_cpal_rep2_GM3518-66_18","2","2","18","2","5","test","","","31.3479130434783","99.2","35.96","","17.98","","","3","19","9.8","9.8","58.4","20","2","402.8","","5","3","1","","3","68","2.52","0.22","","20","2","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323494","GM3518-68","","plot","6418695","201895BCPRC_cpal_rep2_GM3518-68_13","2","2","13","2","10","test","","","32.5014705882353","127.2","47.32","","23.66","","","1","24","14.42","7.6","54","20","2","404.4","","5","3","1","","2","62","3","0.28","","20","1","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323528","GM3594-70","","plot","6418666","201895BCPRC_cpal_rep2_GM3594-70_20","2","2","20","2","3","test","","","39.1304137931034","98.8","54.68","","27.34","","","2","30","23.06","3.8","41.4","20","2","360.6","","5","3","1","","2","49","3.32","0.42","","20","1","2","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","322010","GM3650-51","","plot","6418684","201895BCPRC_cpal_rep2_GM3650-51_22","2","2","22","2","1","test","","","34.1685815602837","133.6","58.52","","29.26","","","1","31","24.18","4","51.8","20","1","335.4","","5","3","2","","3","51","3.14","0.32","","15","2","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2486737","P13","","plot","6418683","201895BCPRC_cpal_rep2_P13_14","2","2","14","2","9","check","","","34.5121768707482","70.8","34.32","","17.16","","","2","17","10.88","6.4","20.8","20","5","261.6","","5","3","2","","3","49","3.28","0.34","","20","1","4","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323773","SM3536-44","","plot","6418694","201895BCPRC_cpal_rep2_SM3536-44_17","2","2","17","2","6","test","","","37.0915277777777","107.6","42.04","","21.02","","","2","26","13.42","7.6","34.8","20","2","399.2","","5","3","1","","2","64","3.26","0.38","","19","1","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323155","SM3677-74","","plot","6418675","201895BCPRC_cpal_rep2_SM3677-74_19","2","2","19","2","4","test","","","38.6582269503546","157.8","56.88","","28.44","","","1","37","19.68","8.6","40.8","20","1","365.2","","5","3","2","","2","80","3.22","0.4","","20","1","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2266035","SM3762-15","","plot","6418687","201895BCPRC_cpal_rep2_SM3762-15_21","2","2","21","2","2","test","","","35.8391472868217","163.4","46.8","","23.4","","","1","33","15.48","7.4","30.8","20","1","348.2","","5","3","1","","2","70","2.9","0.32","","20","2","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2257835","CMB8527","","plot","6418668","201895BCPRC_cpal_rep3_CMB8527_26","3","3","26","3","4","check","","","37.9556488549618","127.2","19.16","","9.58","","","1","12","5.06","6.8","26.6","20","1","207.4","","5","3","1","","2","46","2.98","0.36","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2261490","GM1556-4","","plot","6418697","201895BCPRC_cpal_rep3_GM1556-4_32","3","3","32","3","10","test","","","33.0461702127659","164.8","23.76","","11.88","","","2","8","4.2","9.6","54.2","20","2","448","","5","3","1","","2","56","3.12","0.3","","20","3","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323475","GM3518-42","","plot","6418688","201895BCPRC_cpal_rep3_GM3518-42_29","3","3","29","3","7","test","","","32.7156441717791","108.6","40.88","","20.44","","","2","26","14.3","8","26","20","2","330.6","","5","3","1","","2","66","3.6","0.34","","20","1","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323492","GM3518-66","","plot","6418677","201895BCPRC_cpal_rep3_GM3518-66_28","3","3","28","3","6","test","","","29.5840845070423","128.8","27.56","","13.78","","","2","21","7.36","10","25.6","20","2","390.64","","5","3","1","","2","71","3.08","0.24","","20","2","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323494","GM3518-68","","plot","6418673","201895BCPRC_cpal_rep3_GM3518-68_33","3","3","33","3","11","test","","","33.456282051282","155.4","56.4","","28.2","","","1","24","17.02","7.2","53","20","2","405.2","","5","3","1","","2","60","3.46","0.34","","20","1","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323528","GM3594-70","","plot","6418671","201895BCPRC_cpal_rep3_GM3594-70_23","3","3","23","3","1","test","","","42.2098571428571","114.2","42.48","","21.24","","","1","25","15.02","5.6","23.8","20","2","337.4","","5","3","1","","3","53","3.26","0.46","","20","2","2","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","322010","GM3650-51","","plot","6418696","201895BCPRC_cpal_rep3_GM3650-51_31","3","3","31","3","9","test","","","31.2273722627737","142.8","49.28","","24.64","","","1","27","19.56","5.8","39.8","20","1","357.6","","5","3","1","","3","56","3","0.26","","17","2","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2486737","P13","","plot","6418679","201895BCPRC_cpal_rep3_P13_24","3","3","24","3","2","check","","","37.2445569620253","90.6","47.6","","23.8","","","2","27","16.2","5.4","21.6","20","5","281.8","","5","3","1","","2","54","3.58","0.42","","20","1","4","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323773","SM3536-44","","plot","6418670","201895BCPRC_cpal_rep3_SM3536-44_27","3","3","27","3","5","test","","","38.0833333333333","151.4","44.48","","22.24","","","1","24","13.34","8.4","33.4","20","2","357.4","","5","3","1","","2","66","2.8","0.34","","20","3","2","","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","323155","SM3677-74","","plot","6418672","201895BCPRC_cpal_rep3_SM3677-74_25","3","3","25","3","3","test","","","33.7944444444444","150.5","17.04","","8.52","","","2","10","5.24","7.5","27.5","20","1","362.5","","2","3","1","","2","25","3.1","0.31","","20","2","4","","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11457","201895BCPRC_cpal","201895BCPRC_cpal","RCBD","4","5","","no","no","2018-July-26","2019-June-11","426","Corpoica Palmira","2266035","SM3762-15","","plot","6418678","201895BCPRC_cpal_rep3_SM3762-15_30","3","3","30","3","8","test","","","35.0754304635761","150.6","50.36","","25.18","","","1","33","17.66","7","35.4","20","1","342.2","","5","3","1","","3","68","3.38","0.36","","20","2","4","","3"," (Operator: lizbethpino, Time: )"
